20161122:11483655 |[UPDATE][vSwitch8] vSwitch_Latency(21) 

20161122:11483655 |[UPDATE][vSwitch8] vSwitch_Latency(20) 

20161122:11483655 |[UPDATE][vSwitch8] vSwitch_Latency(23) 

20161122:11483660 |[UPDATE][vSwitch9] vSwitch_Latency(21) 

20161122:11483660 |[UPDATE][vSwitch9] vSwitch_Latency(20) 

20161122:11483660 |[UPDATE][vSwitch9] vSwitch_Latency(23) 

20161122:11483664 |[UPDATE][vSwitch10] vSwitch_Latency(21) 

20161122:11483664 |[UPDATE][vSwitch10] vSwitch_Latency(20) 

20161122:11483664 |[UPDATE][vSwitch10] vSwitch_Latency(23) 

